Learner,Recall(Sick),Recall(weighted),F1(Sick),F1(weighted),MCC,Precision(Sick),AUC,CA
"RandomForestLearner(n_estimators=200, max_depth=20, min_samples_split=5, random_state=0, class_weight='balanced')",0.7735262784090909,0.7958319974350754,0.8455118874332848,0.804838238362917,0.5733851800179992,0.9322704900492189,0.8914813908483501,0.7958319974350754
"RandomForestLearner(n_estimators=200, min_samples_split=5, random_state=0, class_weight='balanced')",0.8388671875,0.8012824623276691,0.8591171523389554,0.8046230715298874,0.524435326763872,0.8803689555576261,0.8844264693390409,0.8012824623276691
"RandomForestLearner(n_estimators=100, max_depth=5, min_samples_split=10, random_state=0, class_weight='balanced')",0.6862571022727273,0.7449823661429945,0.7953902351185883,0.758239468415058,0.5236976912596064,0.9457971369142297,0.8575666856836811,0.7449823661429945
"RandomForestLearner(n_estimators=100, max_depth=10, min_samples_split=10, random_state=0, class_weight='balanced')",0.6957563920454546,0.7563962808592498,0.8049093616802753,0.7690452065149835,0.5470457180070701,0.9546838835424534,0.8768298990922998,0.7563962808592498
"RandomForestLearner(n_estimators=100, max_depth=20, min_samples_split=10, random_state=0, class_weight='balanced')",0.7631392045454546,0.793395319012504,0.8421671401979034,0.8029632134061505,0.5777572735483381,0.9394535519125683,0.89065960123633,0.793395319012504
"RandomForestLearner(n_estimators=100, min_samples_split=10, random_state=0, class_weight='balanced')",0.8023792613636364,0.7982045527412632,0.8517174763228573,0.80521111091062,0.5497908992541222,0.9075208354252435,0.8869771831084308,0.7982045527412632
"RandomForestLearner(n_estimators=200, max_depth=5, min_samples_split=10, random_state=0, class_weight='balanced')",0.6866122159090909,0.7449182430266111,0.7954335081764887,0.7581750590340978,0.5230103290945286,0.9452456612075287,0.8581752615755075,0.7449182430266111
"RandomForestLearner(n_estimators=200, max_depth=10, min_samples_split=10, random_state=0, class_weight='balanced')",0.6954900568181818,0.7565245270920167,0.8049319291035192,0.7691703157795419,0.5478129159794752,0.9552493598341666,0.8772421724132051,0.7565245270920167
"RandomForestLearner(n_estimators=200, max_depth=20, min_samples_split=10, random_state=0, class_weight='balanced')",0.7614524147727273,0.7932029496633536,0.841748859119682,0.8028528580364597,0.5791244921004395,0.9409764125068568,0.8914805299171145,0.7932029496633536
"RandomForestLearner(n_estimators=200, min_samples_split=10, random_state=0, class_weight='balanced')",0.8026455965909091,0.7989740301378647,0.8522411273978413,0.8059762525892663,0.551849201582882,0.9083693358786296,0.8879252836317457,0.7989740301378647
"RandomForestLearner(n_estimators=100, max_depth=5, min_samples_split=20, random_state=0, class_weight='balanced')",0.6866122159090909,0.7445976274446938,0.7952290370675029,0.7578690174616786,0.5219916124980118,0.94466837669476,0.8574709583296163,0.7445976274446938
"RandomForestLearner(n_estimators=100, max_depth=10, min_samples_split=20, random_state=0, class_weight='balanced')",0.6928267045454546,0.7543443411349792,0.8029219610062246,0.7671140005496908,0.5445044674229916,0.9546177370030581,0.8772046706585451,0.7543443411349792
"RandomForestLearner(n_estimators=100, max_depth=20, min_samples_split=20, random_state=0, class_weight='balanced')",0.7468927556818182,0.7858929143956396,0.8344160674435904,0.7962929335024249,0.5738730516872806,0.9451746994719694,0.8915113082087907,0.7858929143956396
"RandomForestLearner(n_estimators=100, min_samples_split=20, random_state=0, class_weight='balanced')",0.7690873579545454,0.7941647964091055,0.8436891312816517,0.8034244617992041,0.5732959319785528,0.9343183779119931,0.8902192759059948,0.7941647964091055
"RandomForestLearner(n_estimators=200, max_depth=5, min_samples_split=20, random_state=0, class_weight='balanced')",0.6866122159090909,0.7446617505610773,0.7952699228791774,0.7579302304925178,0.5221953437550374,0.9447837771805522,0.8578484151813827,0.7446617505610773
"RandomForestLearner(n_estimators=200, max_depth=10, min_samples_split=20, random_state=0, class_weight='balanced')",0.6938032670454546,0.7551138185315807,0.8036402899892026,0.767839566391049,0.5456217183382812,0.9547953573610263,0.8773978472291462,0.7551138185315807
"RandomForestLearner(n_estimators=200, max_depth=20, min_samples_split=20, random_state=0, class_weight='balanced')",0.7465376420454546,0.7870471304905419,0.8350960822285118,0.7974343303549896,0.577873152982708,0.9474929577464789,0.8917451432819158,0.7870471304905419
"RandomForestLearner(n_estimators=200, min_samples_split=20, random_state=0, class_weight='balanced')",0.7694424715909091,0.7955755049695415,0.8446545171035962,0.8048042730929869,0.5772088261498678,0.9361633182112767,0.8903833345523027,0.7955755049695415
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=5, min_samples_split=10)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=5, min_samples_split=10)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=5, min_samples_split=10)",0.8919566761363636,0.8034626482847066,0.8676540437842739,0.7984190957308246,0.48984430874649476,0.844640605296343,0.8689582203190268,0.8034626482847066
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=5, min_samples_split=20)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=5, min_samples_split=20)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=5, min_samples_split=20)",0.8918678977272727,0.8033985251683232,0.8676051472493307,0.7983623981873678,0.48970525617196653,0.8446275432991425,0.8690308050215413,0.8033985251683232
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=5, min_samples_split=50)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=5, min_samples_split=50)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=5, min_samples_split=50)",0.8919566761363636,0.8027572940044886,0.8672421234354769,0.7975952914490404,0.4876706602795311,0.8438602385351923,0.8685990172592934,0.8027572940044886
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=10, min_samples_split=10)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=10, min_samples_split=10)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=10, min_samples_split=10)",0.8869850852272727,0.8024366784225714,0.866409400338204,0.7982253573662328,0.49002430774893785,0.8467666751419611,0.8691107486362849,0.8024366784225714
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=10, min_samples_split=20)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=10, min_samples_split=20)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=10, min_samples_split=20)",0.8869850852272727,0.8024366784225714,0.866409400338204,0.7982253573662328,0.49002430774893785,0.8467666751419611,0.8691107486362849,0.8024366784225714
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=10, min_samples_split=50)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=10, min_samples_split=50)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=10, min_samples_split=50)",0.8868963068181818,0.8017954472587367,0.8660222790516232,0.7974999466227548,0.4881122482032798,0.8461082408740578,0.8686372364566497,0.8017954472587367
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=20, min_samples_split=10)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=20, min_samples_split=10)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=20, min_samples_split=10)",0.8860973011363636,0.8016030779095864,0.8658049965301874,0.7974355572516473,0.4880699854778204,0.846421302578019,0.8689081223204541,0.8016030779095864
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=20, min_samples_split=20)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=20, min_samples_split=20)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=20, min_samples_split=20)",0.8860973011363636,0.8016030779095864,0.8658049965301874,0.7974355572516473,0.4880699854778204,0.846421302578019,0.8689081223204541,0.8016030779095864
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=20, min_samples_split=50)",0.8014026988636364,0.7753767233087528,0.8375005798580507,0.7816387667748972,0.4813327050962967,0.8770037889828038,0.8302452993974465,0.7753767233087528
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=20, min_samples_split=50)",0.8002485795454546,0.7803783263866624,0.8403486691837971,0.7869992690288437,0.4977945334033377,0.884679556384336,0.8428034880997984,0.7803783263866624
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=20, min_samples_split=50)",0.8862748579545454,0.8012183392112857,0.8656030521113327,0.7969545559099286,0.4867629179273633,0.8458735807490256,0.868607421588023,0.8012183392112857
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",1.0,0.722282782943251,0.8387505119326855,0.6058150539538166,0.0,0.722282782943251,0.8313697575847222,0.722282782943251
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",1.0,0.722282782943251,0.8387505119326855,0.6058150539538166,0.0,0.722282782943251,0.8319279177533532,0.722282782943251
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",1.0,0.722282782943251,0.8387505119326855,0.6058150539538166,0.0,0.722282782943251,0.8313697575847222,0.722282782943251
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",1.0,0.722282782943251,0.8387505119326855,0.6058150539538166,0.0,0.722282782943251,0.8319279177533532,0.722282782943251
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9981356534090909,0.7360051298493107,0.8452430177047702,0.6389603526504885,0.1846788035227209,0.7329682508638112,0.8437854929151098,0.7360051298493107
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9981356534090909,0.739275408784867,0.8468665260620669,0.6459277037560933,0.2068883915593201,0.7354133961276819,0.8437764326387723,0.739275408784867
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9981356534090909,0.7360051298493107,0.8452430177047702,0.6389603526504885,0.1846788035227209,0.7329682508638112,0.8437854929151098,0.7360051298493107
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9981356534090909,0.739275408784867,0.8468665260620669,0.6459277037560933,0.2068883915593201,0.7354133961276819,0.8437764326387723,0.739275408784867
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.998046875,0.7463289515870472,0.8503782148260212,0.6606361688942332,0.24848686086712998,0.7407749077490775,0.8571293941110336,0.7463289515870472
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.998046875,0.746585444052581,0.8505068845513694,0.6611573856871487,0.2498881547647986,0.7409702082784075,0.8567498669246291,0.746585444052581
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.998046875,0.7463289515870472,0.8503782148260212,0.6606361688942332,0.24848686086712998,0.7407749077490775,0.8571293941110336,0.7463289515870472
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.998046875,0.746585444052581,0.8505068845513694,0.6611573856871487,0.2498881547647986,0.7409702082784075,0.8567498669246291,0.746585444052581
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.7701186277653094,0.8479579286653378,0.7593698292833845,0.3871746585714479,0.8117742590336987,0.8397380399432737,0.7701186277653094
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.7701186277653094,0.8479579286653378,0.7593698292833845,0.3871746585714479,0.8117742590336987,0.8400623240420542,0.7701186277653094
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.7701186277653094,0.8479579286653378,0.7593698292833845,0.3871746585714479,0.8117742590336987,0.8397380399432737,0.7701186277653094
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.7701186277653094,0.8479579286653378,0.7593698292833845,0.3871746585714479,0.8117742590336987,0.8400623240420542,0.7701186277653094
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8845880681818182,0.7784546328951587,0.8522430825813625,0.7703735358691942,0.4164780074967063,0.8221800478587342,0.8505524534244401,0.7784546328951587
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8844992897727273,0.7782622635460084,0.8521211084502224,0.7701629590061663,0.4159281996707197,0.822029702970297,0.8506596393632847,0.7782622635460084
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8845880681818182,0.7784546328951587,0.8522430825813625,0.7703735358691942,0.4164780074967063,0.8221800478587342,0.8505524534244401,0.7784546328951587
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8844992897727273,0.7782622635460084,0.8521211084502224,0.7701629590061663,0.4159281996707197,0.822029702970297,0.8506596393632847,0.7782622635460084
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8939098011363636,0.7863417762103239,0.858031529612271,0.7775941404972883,0.43492053354427246,0.8249221694248731,0.8593526260370532,0.7863417762103239
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8938210227272727,0.7859570375120231,0.8578001192809065,0.7771489043661749,0.43375543438064557,0.8245700245700246,0.8591307312602328,0.7859570375120231
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8939098011363636,0.7863417762103239,0.858031529612271,0.7775941404972883,0.43492053354427246,0.8249221694248731,0.8593526260370532,0.7863417762103239
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8938210227272727,0.7859570375120231,0.8578001192809065,0.7771489043661749,0.43375543438064557,0.8245700245700246,0.8591307312602328,0.7859570375120231
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8845880681818182,0.7790317409426099,0.8525712329939249,0.7710718624529204,0.4183286113395873,0.8227910817506193,0.8490657789181063,0.7790317409426099
"GBClassifier(n_estimators=50, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.778069894196858,0.8524408441696867,0.76915691803334,0.41302796588777696,0.820031170535641,0.8491225286353927,0.778069894196858
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8845880681818182,0.7790317409426099,0.8525712329939249,0.7710718624529204,0.4183286113395873,0.8227910817506193,0.8490657789181063,0.7790317409426099
"GBClassifier(n_estimators=50, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.778069894196858,0.8524408441696867,0.76915691803334,0.41302796588777696,0.820031170535641,0.8491225286353927,0.778069894196858
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8913352272727273,0.7873677460724591,0.8582663703197128,0.7794719280269605,0.43998069936270584,0.8275634685130234,0.8583209946855126,0.7873677460724591
"GBClassifier(n_estimators=50, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8766867897727273,0.7869188842577749,0.8559788497377887,0.7822819887068807,0.4493161333286106,0.8362266068253027,0.8572219852155969,0.7869188842577749
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8913352272727273,0.7873677460724591,0.8582663703197128,0.7794719280269605,0.43998069936270584,0.8275634685130234,0.8583209946855126,0.7873677460724591
"GBClassifier(n_estimators=50, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8766867897727273,0.7869188842577749,0.8559788497377887,0.7822819887068807,0.4493161333286106,0.8362266068253027,0.8572219852155969,0.7869188842577749
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8791725852272727,0.7923693491503687,0.8594862003124457,0.7881179011759479,0.46445785745266305,0.8406621392190152,0.8672289886862157,0.7923693491503687
"GBClassifier(n_estimators=50, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8873401988636364,0.7915998717537672,0.8601549053356282,0.785460100192725,0.4561399814901548,0.8345858383433534,0.8676525258574547,0.7915998717537672
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8791725852272727,0.7923693491503687,0.8594862003124457,0.7881179011759479,0.46445785745266305,0.8406621392190152,0.8672289886862157,0.7923693491503687
"GBClassifier(n_estimators=50, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8873401988636364,0.7915998717537672,0.8601549053356282,0.785460100192725,0.4561399814901548,0.8345858383433534,0.8676525258574547,0.7915998717537672
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8883167613636364,0.7697338890670087,0.8478583230945219,0.7586644589128534,0.38528485744568536,0.8109247102682551,0.8425674187051332,0.7697338890670087
"GBClassifier(learning_rate=0.03, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.7701186277653094,0.8479579286653378,0.7593698292833845,0.3871746585714479,0.8117742590336987,0.8425643337015386,0.7701186277653094
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8883167613636364,0.7697338890670087,0.8478583230945219,0.7586644589128534,0.38528485744568536,0.8109247102682551,0.8425674187051332,0.7697338890670087
"GBClassifier(learning_rate=0.03, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.7701186277653094,0.8479579286653378,0.7593698292833845,0.3871746585714479,0.8117742590336987,0.8425643337015386,0.7701186277653094
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8850319602272727,0.7802500801538955,0.8533276267922105,0.7724333508840846,0.42189386176116545,0.8238162135360714,0.8542311920962248,0.7802500801538955
"GBClassifier(learning_rate=0.03, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8844992897727273,0.7789676178262264,0.8525221409318444,0.7710165404277043,0.4181904365325985,0.8227764472706252,0.854093504593601,0.7789676178262264
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8850319602272727,0.7802500801538955,0.8533276267922105,0.7724333508840846,0.42189386176116545,0.8238162135360714,0.8542311920962248,0.7802500801538955
"GBClassifier(learning_rate=0.03, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8844992897727273,0.7789676178262264,0.8525221409318444,0.7710165404277043,0.4181904365325985,0.8227764472706252,0.854093504593601,0.7789676178262264
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8930220170454546,0.7871753767233087,0.8583863122413278,0.7788262550432005,0.43819090309505576,0.8263369752731455,0.8613416129226926,0.7871753767233087
"GBClassifier(learning_rate=0.03, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8938210227272727,0.7863417762103239,0.858019430714164,0.7776164466022417,0.4349821828404838,0.8249754178957719,0.8605958824856741,0.7863417762103239
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8930220170454546,0.7871753767233087,0.8583863122413278,0.7788262550432005,0.43819090309505576,0.8263369752731455,0.8613416129226926,0.7871753767233087
"GBClassifier(learning_rate=0.03, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8938210227272727,0.7863417762103239,0.858019430714164,0.7776164466022417,0.4349821828404838,0.8249754178957719,0.8605958824856741,0.7863417762103239
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8876065340909091,0.7778775248477076,0.8523444160272805,0.7688991105424862,0.41234130511142225,0.8197769760577238,0.8489556002182994,0.7778775248477076
"GBClassifier(learning_rate=0.05, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8845880681818182,0.7790317409426099,0.8525712329939249,0.7710718624529204,0.4183286113395873,0.8227910817506193,0.8490870459694643,0.7790317409426099
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8876065340909091,0.7778775248477076,0.8523444160272805,0.7688991105424862,0.41234130511142225,0.8197769760577238,0.8489556002182994,0.7778775248477076
"GBClassifier(learning_rate=0.05, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8845880681818182,0.7790317409426099,0.8525712329939249,0.7710718624529204,0.4183286113395873,0.8227910817506193,0.8490870459694643,0.7790317409426099
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8824573863636364,0.7878807310035267,0.8573400034500603,0.7821517732661221,0.44799828516098794,0.8336128815833613,0.8587161211259734,0.7878807310035267
"GBClassifier(learning_rate=0.05, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8938210227272727,0.7858929143956396,0.8577635782747604,0.7770709417846835,0.4335508776306671,0.8245024977479322,0.8574139113860698,0.7858929143956396
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8824573863636364,0.7878807310035267,0.8573400034500603,0.7821517732661221,0.44799828516098794,0.8336128815833613,0.8587161211259734,0.7878807310035267
