Learner,Recall(weighted),F1(weighted),MCC,Precision(weighted),AUC,CA
"SVMLearner(C=0.5, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.6575,0.6396772339882908,0.5809096582865807,0.7009337919807129,0.9313211938506162,0.6575
"SVMLearner(C=0.5, gamma=0.01, coef0=1.0, probability=True, max_iter=500)",0.6836764705882353,0.6788711746652744,0.6029624847578201,0.721737166191165,0.9389830841503896,0.6836764705882353
"SVMLearner(C=0.5, gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.6791911764705882,0.66785027409254,0.5778643865769504,0.6765096192323364,0.9124161184017505,0.6791911764705882
"SVMLearner(C=0.5, gamma=0.1, coef0=1.0, probability=True, max_iter=500)",0.669485294117647,0.6598394344412433,0.5634335669613191,0.662431680878488,0.898408421854646,0.669485294117647
"SVMLearner(coef0=1.0, probability=True, max_iter=1000)",0.7454411764705883,0.7433166696145289,0.6691159466369069,0.7462448493890506,0.9501331247286133,0.7454411764705883
"SVMLearner(coef0=1.0, probability=True, max_iter=500)",0.7141911764705883,0.7151306514136647,0.6314167374478233,0.720758568190238,0.9439653136868227,0.7141911764705883
"SVMLearner(gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.6974264705882353,0.6862365822119024,0.6248093198324259,0.726442671288423,0.9439682334908917,0.6974264705882353
"SVMLearner(gamma=0.01, coef0=1.0, probability=True, max_iter=500)",0.6675,0.6615869575772424,0.5781767291832521,0.6817854704634017,0.9314096766087078,0.6675
"SVMLearner(gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.6652941176470588,0.6602272678866192,0.5628542930559569,0.6758569666095591,0.9035873432163952,0.6652941176470588
"SVMLearner(gamma=0.1, coef0=1.0, probability=True, max_iter=500)",0.6343382352941176,0.6249846404963221,0.5257639593128514,0.6531403000244151,0.8829662904529685,0.6343382352941176
"SVMLearner(C=1.5, coef0=1.0, probability=True, max_iter=1000)",0.7320588235294118,0.7299589470858611,0.6519073425170149,0.7308408894607812,0.9439725426703269,0.7320588235294118
"SVMLearner(C=1.5, coef0=1.0, probability=True, max_iter=500)",0.67375,0.6770509554412729,0.579300385417357,0.6858797602573009,0.9312450321014826,0.67375
"SVMLearner(C=1.5, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.6658088235294117,0.6584231090169319,0.5864409652866901,0.6956993886376472,0.9394068789004069,0.6658088235294117
"SVMLearner(C=1.5, gamma=0.01, coef0=1.0, probability=True, max_iter=500)",0.6481617647058824,0.6354142959241612,0.5622234244059504,0.6727216689889471,0.9347772121789739,0.6481617647058824
"SVMLearner(C=1.5, gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.5969852941176471,0.6041596864190486,0.49698654139212034,0.6359578584516182,0.9081053309585219,0.5969852941176471
"SVMLearner(C=1.5, gamma=0.1, coef0=1.0, probability=True, max_iter=500)",0.5147058823529411,0.528834836501835,0.42187679144810897,0.6148387232049494,0.8971284756670581,0.5147058823529411
"SVMLearner(C=2.0, coef0=1.0, probability=True, max_iter=1000)",0.6988235294117647,0.6970306336068299,0.608919978014132,0.7009531276454043,0.9380193231222754,0.6988235294117647
"SVMLearner(C=2.0, coef0=1.0, probability=True, max_iter=500)",0.6713235294117647,0.6635049818813301,0.5719721887283491,0.6849255637922977,0.9307694566715747,0.6713235294117647
"SVMLearner(C=2.0, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.6738970588235295,0.6620508360008903,0.5953000215488599,0.7012489826511328,0.9382071285873813,0.6738970588235295
"SVMLearner(C=2.0, gamma=0.01, coef0=1.0, probability=True, max_iter=500)",0.6603676470588236,0.6595853195338296,0.5592842288767503,0.6654349090925499,0.9223482409971863,0.6603676470588236
"SVMLearner(C=2.0, gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.5738970588235294,0.5797530584232728,0.46889734667399047,0.6220792133931163,0.9037639913625707,0.5738970588235294
"SVMLearner(C=2.0, gamma=0.1, coef0=1.0, probability=True, max_iter=500)",0.48058823529411765,0.4921428518502778,0.38040783093559727,0.5881376035655239,0.8924958045095541,0.48058823529411765
