Learner,Recall(Sick),Recall(weighted),F1(Sick),F1(weighted),MCC,Precision(Sick),AUC,CA
"GBClassifier(n_estimators=200, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9705637254901961,0.9567279411764706,0.9711349813615853,0.9567533205778536,0.884745882465699,0.9717069100903023,0.991177576232699,0.9567279411764706
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9708578431372549,0.9567279411764706,0.971143473570658,0.9567406495506058,0.8846762924852782,0.9714292721208554,0.9911144409602075,0.9567279411764706
"GBClassifier(n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9705637254901961,0.9567279411764706,0.9711349813615853,0.9567533205778536,0.884745882465699,0.9717069100903023,0.9911775347822954,0.9567279411764706
"GBClassifier(learning_rate=0.03, n_estimators=300, subsample=0.8, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9690686274509804,0.9519485294117647,0.9680009793120333,0.9518952383571345,0.8715879842416097,0.9669356810956224,0.9885701953575547,0.9519485294117647
"GBClassifier(learning_rate=0.03, n_estimators=300, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9692401960784314,0.9517279411764706,0.9678643105389397,0.9516588295664408,0.8709216426451315,0.9664923257405416,0.9886666468425606,0.9517279411764706
"GBClassifier(learning_rate=0.03, n_estimators=300, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9690686274509804,0.9519485294117647,0.9680009793120333,0.9518952383571345,0.8715879842416097,0.9669356810956224,0.9885701953575547,0.9519485294117647
"GBClassifier(learning_rate=0.03, n_estimators=300, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9692401960784314,0.9517279411764706,0.9678643105389397,0.9516588295664408,0.8709216426451315,0.9664923257405416,0.9886666468425606,0.9517279411764706
"GBClassifier(learning_rate=0.03, n_estimators=300, subsample=0.8, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9712990196078432,0.9546139705882353,0.9697896655939897,0.9545427810907385,0.8786098108696048,0.9682849952354191,0.9902543459847174,0.9546139705882353
"GBClassifier(learning_rate=0.03, n_estimators=300, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9712009803921569,0.9545404411764706,0.9697392410949182,0.954471399096847,0.8784240094059235,0.9682818952667204,0.9902827124783736,0.9545404411764706
"GBClassifier(learning_rate=0.03, n_estimators=300, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9712990196078432,0.9546139705882353,0.9697896655939897,0.9545427810907385,0.8786098108696048,0.9682849952354191,0.9902543459847174,0.9546139705882353
"GBClassifier(learning_rate=0.03, n_estimators=300, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9712009803921569,0.9545404411764706,0.9697392410949182,0.954471399096847,0.8784240094059235,0.9682818952667204,0.9902827124783736,0.9545404411764706
"GBClassifier(learning_rate=0.05, n_estimators=300, subsample=0.8, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9697794117647058,0.9550183823529412,0.9700052708351209,0.955028843827689,0.880105234502688,0.9702312351340084,0.9901921965109574,0.9550183823529412
"GBClassifier(learning_rate=0.05, n_estimators=300, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9697794117647058,0.9550735294117647,0.9700409424109441,0.9550856256238718,0.8802611550972077,0.9703026141546912,0.9902023383434255,0.9550735294117647
"GBClassifier(learning_rate=0.05, n_estimators=300, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9697794117647058,0.9550183823529412,0.9700052708351209,0.955028843827689,0.880105234502688,0.9702312351340084,0.9901921965109574,0.9550183823529412
"GBClassifier(learning_rate=0.05, n_estimators=300, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9697794117647058,0.9550735294117647,0.9700409424109441,0.9550856256238718,0.8802611550972077,0.9703026141546912,0.9902023383434255,0.9550735294117647
"GBClassifier(learning_rate=0.05, n_estimators=300, subsample=0.8, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9711029411764706,0.9563970588235294,0.9709363589580219,0.9563895715064588,0.8836857866235905,0.9707698338805312,0.9909865538494809,0.9563970588235294
"GBClassifier(learning_rate=0.05, n_estimators=300, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9710049019607843,0.9567279411764706,0.9711477178016374,0.956734300037249,0.8846419249900932,0.9712905756595077,0.9910676803993658,0.9567279411764706
"GBClassifier(learning_rate=0.05, n_estimators=300, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9710539215686275,0.9563602941176471,0.9709111405185512,0.9563538717932095,0.8835933666511027,0.9707684014505538,0.9909871846164937,0.9563602941176471
"GBClassifier(learning_rate=0.05, n_estimators=300, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9710049019607843,0.9567279411764706,0.9711477178016374,0.956734300037249,0.8846419249900932,0.9712905756595077,0.9910676803993658,0.9567279411764706
"GBClassifier(n_estimators=300, subsample=0.8, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9698039215686275,0.9566360294117647,0.9710534388612798,0.9566914708324641,0.8846712355122057,0.9723061801204079,0.9909377955594003,0.9566360294117647
"GBClassifier(n_estimators=300, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9698774509803921,0.9568014705882353,0.9711628135277083,0.9568582680482274,0.8851203859398367,0.9724515875356335,0.9910144553777394,0.9568014705882353
"GBClassifier(n_estimators=300, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9698039215686275,0.9566360294117647,0.9710534388612798,0.9566914708324641,0.8846712355122057,0.9723061801204079,0.9909377955594003,0.9566360294117647
"GBClassifier(n_estimators=300, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9698774509803921,0.9568014705882353,0.9711628135277083,0.9568582680482274,0.8851203859398367,0.9724515875356335,0.9910144553777394,0.9568014705882353
"GBClassifier(n_estimators=300, subsample=0.8, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9707107843137255,0.9566544117647059,0.9710916045508042,0.9566713767386027,0.8845034375939467,0.9714727237048666,0.9912178236735871,0.9566544117647059
"GBClassifier(n_estimators=300, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9705392156862745,0.9571691176470588,0.9714201604396143,0.9572077836720879,0.8859969026659135,0.9723027058881304,0.9913230464244522,0.9571691176470588
"GBClassifier(n_estimators=300, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9707598039215686,0.9567830882352941,0.9711763624103475,0.9568015851912745,0.8848549795315507,0.9715932785477738,0.9912123107698962,0.9567830882352941
"GBClassifier(n_estimators=300, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9706372549019607,0.9572610294117647,0.971482539955108,0.9572980550891721,0.8862327473095867,0.9723292985342139,0.9913332215974625,0.9572610294117647
"NNClassificationLearner(hidden_layer_sizes=[100], max_iter=300, random_state=1)",0.9450735294117647,0.9185661764705882,0.9456761661843331,0.9186179054983701,0.7831220912098562,0.946279572003534,0.9697133848760091,0.9185661764705882
"NNClassificationLearner(hidden_layer_sizes=[100], max_iter=500, random_state=1)",0.9440441176470589,0.916452205882353,0.9442871327179789,0.9164736795043193,0.7773209082386248,0.9445302729345987,0.968747794117647,0.916452205882353
"NNClassificationLearner(hidden_layer_sizes=[100], alpha=0.001, max_iter=300, random_state=1)",0.9452941176470588,0.9200735294117647,0.9466398311324923,0.920186345746499,0.7874796646619603,0.9479893815750664,0.9699559490340255,0.9200735294117647
"NNClassificationLearner(hidden_layer_sizes=[100], alpha=0.001, max_iter=500, random_state=1)",0.9453921568627451,0.918860294117647,0.9458790063513083,0.9189019498666307,0.7838516162401464,0.9463663575249031,0.9692073889850058,0.918860294117647
"NNClassificationLearner(hidden_layer_sizes=[100], alpha=0.01, max_iter=300, random_state=1)",0.9454411764705882,0.9217647058823529,0.9477175568768119,0.9219503811194282,0.792406213031061,0.9500049256230914,0.9720142228950404,0.9217647058823529
"NNClassificationLearner(hidden_layer_sizes=[100], alpha=0.01, max_iter=500, random_state=1)",0.9461029411764705,0.9200551470588235,0.946671408075928,0.9201030092478888,0.787071715935956,0.9472405585139015,0.971363206459054,0.9200551470588235
"NNClassificationLearner(hidden_layer_sizes=[128], max_iter=300, random_state=1)",0.9421813725490196,0.9165441176470588,0.9442411141951806,0.916724191625639,0.7784470644260671,0.946309881345084,0.9682990574538639,0.9165441176470588
"NNClassificationLearner(hidden_layer_sizes=[128], max_iter=500, random_state=1)",0.9410539215686274,0.9141360294117648,0.9426596776371515,0.914281052532703,0.7718246300005931,0.9442709229974668,0.9668888948961939,0.9141360294117648
"NNClassificationLearner(hidden_layer_sizes=[128], alpha=0.001, max_iter=300, random_state=1)",0.9440196078431372,0.915422794117647,0.9436379895385445,0.9153885208652125,0.7742792299245045,0.9432566796463645,0.9684062148572664,0.915422794117647
"NNClassificationLearner(hidden_layer_sizes=[128], alpha=0.001, max_iter=500, random_state=1)",0.943578431372549,0.913639705882353,0.9424927167233824,0.9135396474812957,0.7691822810551998,0.9414094977258277,0.9672536620530564,0.913639705882353
"NNClassificationLearner(hidden_layer_sizes=[128], alpha=0.01, max_iter=300, random_state=1)",0.9432843137254902,0.9196507352941177,0.9462645833077217,0.919899843315369,0.7871381898535025,0.9492637446661569,0.9710477851066898,0.9196507352941177
"NNClassificationLearner(hidden_layer_sizes=[128], alpha=0.01, max_iter=500, random_state=1)",0.9450245098039216,0.919375,0.9461840490797546,0.9194732016449808,0.7855350642303691,0.9473464373464373,0.9708862961361016,0.919375
"NNClassificationLearner(hidden_layer_sizes=[64, 32], max_iter=300, random_state=1)",0.9398774509803921,0.9111764705882353,0.9407305644824964,0.9112566569543047,0.7635710866571812,0.941585228109807,0.9636356347318339,0.9111764705882353
"NNClassificationLearner(hidden_layer_sizes=[64, 32], max_iter=500, random_state=1)",0.9406127450980392,0.910514705882353,0.9403592168778026,0.9104905473996868,0.7612442510825015,0.9401058252902846,0.9625643886966553,0.910514705882353
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.001, max_iter=300, random_state=1)",0.9409803921568628,0.9117095588235294,0.9411303271354505,0.9117236135028391,0.7646339728138256,0.9412803099026651,0.9646765922361593,0.9117095588235294
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.001, max_iter=500, random_state=1)",0.942156862745098,0.9118382352941177,0.9412801802243009,0.9117557405361656,0.7644685407676576,0.9404051277032978,0.9639977094146484,0.9118382352941177
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.01, max_iter=300, random_state=1)",0.9413725490196079,0.9133823529411764,0.9422039054067314,0.913458443868777,0.7694312777019326,0.9430367314869378,0.9650111132136678,0.9133823529411764
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.01, max_iter=500, random_state=1)",0.9397058823529412,0.9127389705882353,0.9417023837302123,0.9129220221526807,0.7683138276398763,0.9437073867132695,0.9649032871972318,0.9127389705882353
"SVMLearner(C=0.5, kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.6690686274509804,0.6385110294117647,0.7351907461520852,0.6590539646779049,0.1921403405909774,0.8158154269149158,0.6631645635092273,0.6385110294117647
"SVMLearner(kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.6815441176470588,0.650625,0.7452961672473868,0.6699580821353646,0.213764477072671,0.8222057953873447,0.675421975922722,0.650625
"SVMLearner(C=3.0, kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.6638480392156862,0.6443566176470589,0.7368363779806031,0.6655428518894996,0.2208637862543112,0.8278570773603937,0.6769619539359861,0.6443566176470589
"SVMLearner(C=0.5, coef0=1.0, probability=True, max_iter=1000)",0.9672549019607843,0.8887683823529412,0.9287941726779557,0.8830907388657565,0.6879094675903241,0.8932750854478372,0.9549660079656862,0.8887683823529412
"SVMLearner(C=0.5, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.9777941176470588,0.871452205882353,0.9194178449199709,0.8601660450279136,0.6347996258352512,0.8676192340314478,0.9562617196510959,0.871452205882353
"SVMLearner(C=0.5, gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.959828431372549,0.8572977941176471,0.9098216878666434,0.8469271287659302,0.590768661654394,0.8647675830849068,0.8663509912053057,0.8572977941176471
"SVMLearner(coef0=1.0, probability=True, max_iter=1000)",0.9472794117647059,0.8784191176470588,0.9211793307274287,0.8744468574155491,0.66109691904321,0.896478938578586,0.9401268021914648,0.8784191176470588
"SVMLearner(gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.953186274509804,0.8683639705882353,0.9156944231878598,0.8617362392442833,0.6277299072387654,0.8810403026664553,0.9378093677912342,0.8683639705882353
"SVMLearner(gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.7813970588235294,0.7617095588235294,0.8310459433040078,0.7722478245863457,0.4425821258649039,0.8874321503131524,0.814527283376586,0.7617095588235294
"SVMLearner(C=3.0, coef0=1.0, probability=True, max_iter=1000)",0.8766911764705883,0.8316544117647059,0.8865123426192129,0.8334189851169856,0.5613372783861637,0.896556045718869,0.888606936634948,0.8316544117647059
"SVMLearner(C=3.0, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.9031862745098039,0.7944117647058824,0.8682437208425616,0.78427360849444,0.4101082495993824,0.8359041829235097,0.8487800245098039,0.7944117647058824
"SVMLearner(C=3.0, gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.9626225490196079,0.8513970588235295,0.9066879054412817,0.8388402546245868,0.5710422091465372,0.8568966269581534,0.8796114024653978,0.8513970588235295
