Learner,Recall(Sick),Recall(weighted),F1(Sick),F1(weighted),MCC,Precision(Sick),AUC,CA
"RandomForestLearner(n_estimators=200, max_depth=5, min_samples_split=10, random_state=0, class_weight='balanced')",0.6848728305739269,0.7430069089335235,0.7938006430868167,0.7563665166530155,0.5193043480064742,0.9439312369998777,0.8520809689765259,0.7430069089335235
"RandomForestLearner(n_estimators=200, max_depth=10, min_samples_split=10, random_state=0, class_weight='balanced')",0.6939278263571397,0.7536508343619255,0.8027265025288183,0.766441253681455,0.5408095081498434,0.9519851418828401,0.8720313263706224,0.7536508343619255
"RandomForestLearner(n_estimators=200, max_depth=20, min_samples_split=10, random_state=0, class_weight='balanced')",0.761551777708731,0.7879069618325505,0.8383684139801366,0.797617736540235,0.5627498606786223,0.9324203146653623,0.8858551591384829,0.7879069618325505
"RandomForestLearner(n_estimators=200, min_samples_split=10, random_state=0, class_weight='balanced')",0.8000355097873851,0.7948960453969831,0.8492773085486094,0.8020218660858169,0.5421583184880776,0.9049782843371075,0.8826625102793598,0.7948960453969831
"RandomForestLearner(n_estimators=100, max_depth=5, min_samples_split=20, random_state=0, class_weight='balanced')",0.6847840561054641,0.7428786688681212,0.7936977491961414,0.7562449430585307,0.5190176857514734,0.9438088829071333,0.8523461574009756,0.7428786688681212
"RandomForestLearner(n_estimators=100, max_depth=10, min_samples_split=20, random_state=0, class_weight='balanced')",0.6929735008211638,0.7529936040267381,0.8020858753869273,0.7658231709457635,0.5400161944483073,0.9519802433001006,0.8715744228842901,0.7529936040267381
"RandomForestLearner(n_estimators=100, max_depth=20, min_samples_split=20, random_state=0, class_weight='balanced')",0.7457943095565716,0.7826811791674014,0.8321426360428403,0.793192623980979,0.5652684087205961,0.9411039852129834,0.8849444464620461,0.7826811791674014
"RandomForestLearner(n_estimators=100, min_samples_split=20, random_state=0, class_weight='balanced')",0.7679657330551733,0.7899588028789895,0.8408072021285643,0.7993088147248907,0.5616969475753049,0.9289146600091273,0.8841000353752806,0.7899588028789895
"RandomForestLearner(n_estimators=200, max_depth=5, min_samples_split=20, random_state=0, class_weight='balanced')",0.6848284433396955,0.7429427889008223,0.7937491961414791,0.756305729855773,0.5191610168789738,0.9438700599535055,0.8521804873334015,0.7429427889008223
"RandomForestLearner(n_estimators=200, max_depth=10, min_samples_split=20, random_state=0, class_weight='balanced')",0.6934173731634782,0.7531058140839652,0.802259596867377,0.765925895752836,0.5397711053505121,0.9516325536062378,0.871747346069331,0.7531058140839652
"RandomForestLearner(n_estimators=200, max_depth=20, min_samples_split=20, random_state=0, class_weight='balanced')",0.7449287584890586,0.782184248913967,0.8316608439257662,0.7927404839285167,0.5647776950651923,0.9412507010656197,0.8851360609641048,0.782184248913967
"RandomForestLearner(n_estimators=200, min_samples_split=20, random_state=0, class_weight='balanced')",0.7673443117759332,0.789830562813587,0.8406170603323567,0.7992159983625797,0.5620097492391356,0.9293605354406903,0.8845171991565529,0.789830562813587
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=5, min_samples_split=10)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=5, min_samples_split=10)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=5, min_samples_split=10)",0.8679257845443651,0.7941105749963933,0.8589470447407147,0.7922986622605694,0.47841144410761866,0.8501521739130434,0.863739323445036,0.7941105749963933
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=5, min_samples_split=20)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=5, min_samples_split=20)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=5, min_samples_split=20)",0.8679923653957122,0.7941426350127438,0.8589752037073642,0.7923229219227512,0.4784580754257559,0.8501434657855839,0.8640943406148254,0.7941426350127438
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=5, min_samples_split=50)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=5, min_samples_split=50)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=5, min_samples_split=50)",0.8677260419903235,0.7934212846448552,0.8585136633619885,0.7915525576840896,0.47644511790513044,0.8494948397609995,0.8634396846341451,0.7934212846448552
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=10, min_samples_split=10)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=10, min_samples_split=10)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=10, min_samples_split=10)",0.8679479781614807,0.7942227850536204,0.8590161773911897,0.7924219542577761,0.47873947862670324,0.8502663332970976,0.8641478326763958,0.7942227850536204
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=10, min_samples_split=20)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=10, min_samples_split=20)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=10, min_samples_split=20)",0.8679479781614807,0.7942227850536204,0.8590161773911897,0.7924219542577761,0.47873947862670324,0.8502663332970976,0.8641478326763958,0.7942227850536204
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=10, min_samples_split=50)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=10, min_samples_split=50)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=10, min_samples_split=50)",0.8677038483732079,0.7934533446612058,0.8585294085354472,0.7915930350607399,0.47656129067554476,0.8495469459594533,0.8635623099731582,0.7934533446612058
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=20, min_samples_split=10)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=20, min_samples_split=10)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=20, min_samples_split=10)",0.8670824270939678,0.7936937947838354,0.8585838607594937,0.7919791808004748,0.4777896468026885,0.8502502720348205,0.8637273997400945,0.7936937947838354
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=20, min_samples_split=20)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=20, min_samples_split=20)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=20, min_samples_split=20)",0.8670824270939678,0.7936937947838354,0.8585838607594937,0.7919791808004748,0.4777896468026885,0.8502502720348205,0.8637273997400945,0.7936937947838354
"TreeLearner(binarize=True, max_depth=3, min_samples_leaf=20, min_samples_split=50)",0.7993918948910294,0.7703541028805925,0.8341206984391645,0.7765843061652068,0.46799062535795627,0.8720040672057329,0.8265165667185285,0.7703541028805925
"TreeLearner(binarize=True, max_depth=5, min_samples_leaf=20, min_samples_split=50)",0.7973500821163834,0.7739929147363865,0.8359684944097355,0.7806402838699281,0.48124650865894936,0.8785181562538208,0.8391925936472964,0.7739929147363865
"TreeLearner(binarize=True, max_depth=10, min_samples_leaf=20, min_samples_split=50)",0.8667495228372321,0.7930686244649985,0.8581693529780151,0.7913306246312188,0.4761264392824953,0.8497573924584956,0.8632821675983822,0.7930686244649985
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",1.0,0.7222801083628553,0.8387487085935537,0.6058115081321569,0.0,0.7222801083628553,0.8248256686571748,0.7222801083628553
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",1.0,0.7222801083628553,0.8387487085935537,0.6058115081321569,0.0,0.7222801083628553,0.8250190202180969,0.7222801083628553
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",1.0,0.7222801083628553,0.8387487085935537,0.6058115081321569,0.0,0.7222801083628553,0.8248256686571748,0.7222801083628553
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",1.0,0.7222801083628553,0.8387487085935537,0.6058115081321569,0.0,0.7222801083628553,0.8250190202180969,0.7222801083628553
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.997802831905544,0.7369956558677845,0.8456901011051022,0.6414570048807617,0.1909226128337788,0.7338208170793412,0.8364892720922726,0.7369956558677845
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9978250255226597,0.7378612763092509,0.8461227216696621,0.6432752073811071,0.19688504261922865,0.7344605080454137,0.8365961313162698,0.7378612763092509
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.997802831905544,0.7369956558677845,0.8456901011051022,0.6414570048807617,0.1909226128337788,0.7338208170793412,0.8364892720922726,0.7369956558677845
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9978250255226597,0.7378612763092509,0.8461227216696621,0.6432752073811071,0.19688504261922865,0.7344605080454137,0.8365961313162698,0.7378612763092509
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9498202317013626,0.7602231377138002,0.8512411488583022,0.7209952544931831,0.3100119532177641,0.7712004901430786,0.8506984302483437,0.7602231377138002
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9704159083847486,0.7548210249587227,0.851136308336172,0.6995844002017267,0.27929334989626264,0.7579697332154558,0.8506265780126138,0.7548210249587227
"GBClassifier(learning_rate=0.03, n_estimators=50, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9498202317013626,0.7602231377138002,0.8512411488583022,0.7209952544931831,0.3100119532177641,0.7712004901430786,0.8506984302483437,0.7602231377138002
"GBClassifier(learning_rate=0.03, n_estimators=50, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9704159083847486,0.7548210249587227,0.851136308336172,0.6995844002017267,0.27929334989626264,0.7579697332154558,0.8506265780126138,0.7548210249587227
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8844156420613432,0.7639741596268214,0.8440650682029992,0.7526027393464781,0.36939789551732116,0.8072357493011384,0.8332607028798603,0.7639741596268214
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8840827378046074,0.764374909831204,0.8442391039430321,0.7532007012725436,0.3709999020243301,0.8078319239115005,0.8328460684663802,0.764374909831204
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8844156420613432,0.7639741596268214,0.8440650682029992,0.7526027393464781,0.36939789551732116,0.8072357493011384,0.8332607028798603,0.7639741596268214
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8840827378046074,0.764374909831204,0.8442391039430321,0.7532007012725436,0.3709999020243301,0.8078319239115005,0.8328460684663802,0.764374909831204
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8813973101336056,0.7722456438452784,0.8482634884018967,0.7636499865102544,0.39894440196197983,0.8175305693935526,0.8441016129475449,0.7722456438452784
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8814195037507213,0.7722456438452784,0.8482667293192935,0.7636441833261484,0.39892675909370007,0.8175174969123096,0.8444163197192626,0.7722456438452784
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8813973101336056,0.7722456438452784,0.8482634884018967,0.7636499865102544,0.39894440196197983,0.8175305693935526,0.8441016129475449,0.7722456438452784
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8814195037507213,0.7722456438452784,0.8482667293192935,0.7636441833261484,0.39892675909370007,0.8175174969123096,0.8444163197192626,0.7722456438452784
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8914732123041413,0.7805812480964365,0.854420148047307,0.7711946622852335,0.4182011118084819,0.8203243066617653,0.854079221413324,0.7805812480964365
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8917839229437614,0.7806133081127872,0.854481658692185,0.7711525029565379,0.4180791959375339,0.8201747224036577,0.8536256543354063,0.7806133081127872
"GBClassifier(learning_rate=0.05, n_estimators=50, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8914732123041413,0.7805812480964365,0.854420148047307,0.7711946622852335,0.4182011118084819,0.8203243066617653,0.854079221413324,0.7805812480964365
"GBClassifier(learning_rate=0.05, n_estimators=50, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8917839229437614,0.7806133081127872,0.854481658692185,0.7711525029565379,0.4180791959375339,0.8201747224036577,0.8536256543354063,0.7806133081127872
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.883017444183053,0.7721013737717006,0.8484182917337484,0.7630468241829831,0.39719235179280865,0.8164282929431802,0.8427292288400196,0.7721013737717006
"GBClassifier(n_estimators=50, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8830618314172843,0.7719891637144735,0.8483614421867337,0.7628976956080029,0.39679283876198557,0.816285081240768,0.8425924636368952,0.7719891637144735
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.883017444183053,0.7721013737717006,0.8484182917337484,0.7630468241829831,0.39719235179280865,0.8164282929431802,0.8427292288400196,0.7721013737717006
"GBClassifier(n_estimators=50, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8830618314172843,0.7719891637144735,0.8483614421867337,0.7628976956080029,0.39679283876198557,0.816285081240768,0.8425924636368952,0.7719891637144735
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8865684229215678,0.781398778513377,0.8541980733660498,0.7734394510947161,0.42442206286520245,0.8241082664576156,0.8532843376409447,0.781398778513377
"GBClassifier(n_estimators=50, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.888277331439478,0.7801965279002292,0.8537542662116041,0.7715516076136185,0.4193053909831299,0.8218142992074248,0.8521993643978641,0.7801965279002292
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8865684229215678,0.781398778513377,0.8541980733660498,0.7734394510947161,0.42442206286520245,0.8241082664576156,0.8532843376409447,0.781398778513377
"GBClassifier(n_estimators=50, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.888277331439478,0.7801965279002292,0.8537542662116041,0.7715516076136185,0.4193053909831299,0.8218142992074248,0.8521993643978641,0.7801965279002292
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8737183186115673,0.7857910007534104,0.854906133617086,0.781595472897511,0.4480759005665746,0.8368869709402437,0.8617368340449703,0.7857910007534104
"GBClassifier(n_estimators=50, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8762705845798748,0.7847009601974897,0.8546381376018702,0.7797725811416217,0.44267883362407856,0.8340480365026722,0.8611784439193557,0.7847009601974897
"GBClassifier(n_estimators=50, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8737183186115673,0.7857910007534104,0.854906133617086,0.781595472897511,0.4480759005665746,0.8368869709402437,0.8617368263588692,0.7857910007534104
"GBClassifier(n_estimators=50, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8762705845798748,0.7847009601974897,0.8546381376018702,0.7797725811416217,0.44267883362407856,0.8340480365026722,0.8611784439193557,0.7847009601974897
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8839939633361446,0.7650161101582161,0.844583920865979,0.7540263698387503,0.3731945237758317,0.8085378478777175,0.8356015286886609,0.7650161101582161
"GBClassifier(learning_rate=0.03, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8829952505659372,0.7647115400028854,0.84426525198939,0.7539344052095898,0.37300792911109837,0.8087900471621402,0.8356796310056553,0.7647115400028854
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8839939633361446,0.7650161101582161,0.844583920865979,0.7540263698387503,0.3731945237758317,0.8085378478777175,0.8356015286886609,0.7650161101582161
"GBClassifier(learning_rate=0.03, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8829952505659372,0.7647115400028854,0.84426525198939,0.7539344052095898,0.37300792911109837,0.8087900471621402,0.8356796310056553,0.7647115400028854
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8814416973678371,0.7728547841559399,0.848614345847311,0.7643803318373634,0.4008813090771355,0.8181443638760711,0.8483873906435938,0.7728547841559399
"GBClassifier(learning_rate=0.03, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8814416973678371,0.7728708141641152,0.8486234121430326,0.7643998433970197,0.4009331733522608,0.8181612178892941,0.8477363054974134,0.7728708141641152
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8814416973678371,0.7728547841559399,0.848614345847311,0.7643803318373634,0.4008813090771355,0.8181443638760711,0.8483873906435938,0.7728547841559399
"GBClassifier(learning_rate=0.03, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8814416973678371,0.7728708141641152,0.8486234121430326,0.7643998433970197,0.4009331733522608,0.8181612178892941,0.8477363054974134,0.7728708141641152
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8852368058946247,0.7809980283089945,0.8537822680765443,0.7732851755790785,0.4241343434192347,0.8244863367646451,0.8556148967401132,0.7809980283089945
"GBClassifier(learning_rate=0.03, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8892982378268011,0.7813346584806758,0.8545440974184536,0.7726752234731897,0.4222055555315939,0.8224042033536523,0.854680155389907,0.7813346584806758
"GBClassifier(learning_rate=0.03, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8852368058946247,0.7809980283089945,0.8537822680765443,0.7732851755790785,0.4241343434192347,0.8244863367646451,0.8556148967401132,0.7809980283089945
"GBClassifier(learning_rate=0.03, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8892982378268011,0.7813346584806758,0.8545440974184536,0.7726752234731897,0.4222055555315939,0.8224042033536523,0.854680155389907,0.7813346584806758
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8822628612011185,0.772277703861629,0.8484078879972682,0.7634619589607543,0.3983615068961205,0.817055123936367,0.8424190850503603,0.772277703861629
"GBClassifier(learning_rate=0.05, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8821296994984242,0.7722296138371031,0.848361311804318,0.7634383058305229,0.39831106619514633,0.8170829478877583,0.8427360752346327,0.7722296138371031
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8822628612011185,0.772277703861629,0.8484078879972682,0.7634619589607543,0.3983615068961205,0.817055123936367,0.8424190850503603,0.772277703861629
"GBClassifier(learning_rate=0.05, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8821296994984242,0.7722296138371031,0.848361311804318,0.7634383058305229,0.39831106619514633,0.8170829478877583,0.8427360752346327,0.7722296138371031
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8832393803542101,0.7810621483416956,0.8535366533693647,0.7738501140786135,0.4258418358387413,0.8257666929493298,0.8525246440422436,0.7810621483416956
"GBClassifier(learning_rate=0.05, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8853477739802033,0.7801644678838786,0.8533230657340264,0.7722515096540845,0.42138639664012273,0.8235342691990091,0.8521794740490645,0.7801644678838786
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8832393803542101,0.7810621483416956,0.8535366533693647,0.7738501140786135,0.4258418358387413,0.8257666929493298,0.8525246440422436,0.7810621483416956
